ID;Market;Survey date;Customer Name;Month;Quarter;NPS;Group;Ano;Ano_txt;Nome do Mês;Body
4736;MEX;21/10/2021;John Bell;10;4;9;Promoter;2021;2021;Outubro;Within the framework of the partnership , Nokia Siemens Networks has signed an initial framework purchase agreement with Sitronics subsidiary , JSC Mikron , which is the largest manufacturer and exporter of microelectronic components in Russia .
4737;US;29/07/2021;Troy Crosby;7;3;9;Promoter;2021;2021;Julho;The company expects its net sales in the first half of 2008 to reach the previous year 's level .
4740;MEX;22/09/2021;Jennifer Harrison;9;3;10;Promoter;2021;2021;Setembro;Russia 's top container shipping group , Fesco , and Finnish logistics company Nurminen Logistics have started a pilot project offering clients direct intermodal transportation service from Finland to Asia Pacific countries , Fesco said in a statement .
4742;US;08/08/2021;Brittany Howard;8;3;10;Promoter;2021;2021;Agosto;Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .
4743;MEX;04/12/2021;Tiffany Jones;12;4;10;Promoter;2021;2021;Dezembro;The aim is to convert the plants into flexible manufacturers of new and technologically demanding products .
4744;US;11/05/2021;Andrea Morgan;5;2;9;Promoter;2021;2021;Maio;Arm profits and sales up as shift away from mobile gains pace
4746;UK;21/01/2021;Ashley Nelson;1;1;10;Promoter;2021;2021;Janeiro;Cargo volume increased by approximately 5 % .
4747;UK;09/07/2021;Mrs. Susan Walsh DDS;7;3;10;Promoter;2021;2021;Julho;$AAPL Action into the close indicates that $AAPL probably hit a near term high.  Momentum slowing after a huge run.
4751;US;05/08/2021;David Gilmore;8;3;10;Promoter;2021;2021;Agosto;Shell offers 50 percent premium to buy BG for $70 billion
4752;UK;16/02/2021;Nicolas Pena;2;1;10;Promoter;2021;2021;Fevereiro;Lean System supports change management and component purchasing extremely well .
4754;MEX;27/05/2021;Catherine Sellers;5;2;9;Promoter;2021;2021;Maio;Diageo Shares Surge on Report of Possible Takeover by Lemann
4758;UK;02/09/2021;Brenda Clark;9;3;9;Promoter;2021;2021;Setembro;The combination of all services enabling us to offer a complex and strengthened service chain not only limited to the Baltic port connections but also for getting access to the world wide Grimaldi Network into the Mediterranean , Africa and North America `` says Uwe Bakosch .
4761;UK;08/02/2021;Derek Griffin;2;1;10;Promoter;2021;2021;Fevereiro;Adobe Receives New Rating from Top Analyst $ADBE https://t.co/LJNXPEvHZN
4763;UK;18/05/2021;Amanda Boyd;5;2;9;Promoter;2021;2021;Maio;$VRTX early technical BUY signal... for confirmation > 86 it needs some fundam. incentive https://t.co/QuYSrqFo2x
4767;MEX;26/05/2021;Dylan Caldwell;5;2;10;Promoter;2021;2021;Maio;The energy-efficient data center will be built by combining an effective energy solution with state-of-the-art technology .
4768;US;15/07/2021;Brittany Brady;7;3;9;Promoter;2021;2021;Julho;Johnson Matthey raises prospect of investor payout
4770;US;23/10/2021;Andrew Bradley;10;4;10;Promoter;2021;2021;Outubro;In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .
4771;UK;12/04/2021;Krystal Cannon;4;2;9;Promoter;2021;2021;Abril;Revenue grew by 2 percent to  x20ac 580 million $ 743 million , from  x20ac 569 million .
4773;MEX;22/03/2021;Brandi Phelps;3;1;9;Promoter;2021;2021;Março;Seppala 's revenue increased by 0.2 % to EUR10 .1 m. In Finland , revenue went down by 2.4 % to EUR6 .8 m , while sales abroad rose by 6.2 % to EUR3 .3 m. Sales increased in all the Baltic countries as well as in Russia and Ukraine .
4774;MEX;01/12/2021;Marc Watson;12;4;9;Promoter;2021;2021;Dezembro;Covered my small $MWW short @ 7.99 for a .16 loss. Flat on the day. All cash now.
4780;UK;10/01/2021;Jessica Schneider;1;1;10;Promoter;2021;2021;Janeiro;Return on equity stood at 18.3 % compared to 15.4 % in the third quarter of 2005 .
4784;UK;30/12/2021;Brady Burns;12;4;9;Promoter;2021;2021;Dezembro;Finnish handling systems company Cargotec Oyj ( HEL : CGCBV ) said today that it won a EUR 13 million ( USD 16.6 m ) contract to deliver MacGregor hatch covers for ships ordered by Norwegian shipowner Grieg Shipping .
4785;UK;08/08/2021;Michael Hanson;8;3;10;Promoter;2021;2021;Agosto;The Nokian tyre proves its high safety excellently in the important driving qualities stability with mark 1.4 , handling 1.5 and braking on wet road with 1.9 .
4786;UK;16/03/2021;Susan Osborne;3;1;10;Promoter;2021;2021;Março;Ruukki signed the contract with Norwegian company Veidekke Entreprenor AS .
4787;UK;21/09/2021;William Andrade;9;3;9;Promoter;2021;2021;Setembro;$GOOGL is setting up above its 50-day moving average. https://t.co/tTm9RnFoXJ
4788;MEX;10/05/2021;Richard Gutierrez;5;2;9;Promoter;2021;2021;Maio;5-star analyst @brianwieser from Pivotal Research upgraded rating on $GOOGL to BUY. Brian has a 79% success rate https://t.co/t0dn02EOH5
4793;MEX;16/12/2021;Roger Graves;12;4;10;Promoter;2021;2021;Dezembro;( ADP News ) - Feb 6 , 2009 - Finnish fishing tackle company Rapala VMC Corp ( HEL : RAP1V ) said today its net profit rose to EUR 19.2 million ( USD 24.6 m ) for 2008 from EUR 17.5 million for 2007 .
4794;MEX;18/04/2021;Rachel Wagner;4;2;9;Promoter;2021;2021;Abril;$SPY c'mon bulls buy DIPS!
4796;US;21/01/2021;Susan Jimenez;1;1;10;Promoter;2021;2021;Janeiro;Kesko Agro Eesti , the retailer and wholesaler of grain , agricultural and warehousing machinery and accessories , had net sales of 81 million euros in 2007 , an increase by one-tenth over the preceding year .
4797;US;03/10/2021;Angela Perez;10;4;9;Promoter;2021;2021;Outubro;Operating profit was EUR 24.5 mn , up from EUR 23.0 mn .
4799;UK;13/05/2021;Dennis Moore;5;2;10;Promoter;2021;2021;Maio;Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .
4800;UK;05/07/2021;Gary Vance;7;3;10;Promoter;2021;2021;Julho;Britain's FTSE steadies, supported by Dixons Carphone
4803;US;31/03/2021;Steven Rogers;3;1;10;Promoter;2021;2021;Março;ADP News - Nov 13 , 2008 - Finnish printed circuit board PCB maker Aspocomp Group Oyj OMX : ACG1V said today that its net loss narrowed to EUR 2 million USD 2.5 m in the first nine months of 2008 from EUR 57
4804;US;15/01/2021;Michael Williams;1;1;9;Promoter;2021;2021;Janeiro;The acquisition is part of Ramirent 's strategy to strengthen its position in selected locations .
4805;US;06/11/2021;Amy Castillo;11;4;10;Promoter;2021;2021;Novembro;With this acquisition Panostaja Oyj further expands its business area specialising in digital printing .
4807;US;28/06/2021;Mr. Mitchell Walker;6;2;10;Promoter;2021;2021;Junho;Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .
4808;US;12/05/2021;Rebecca Holt;5;2;9;Promoter;2021;2021;Maio;`` This is a significant milestone for Benefon , helping us to secure critical USP 's for our personal navigation product roadmap for 2007 and beyond , '' commented Simon Button , Chief Technology Officer at Benefon .
4812;US;27/05/2021;Aimee Mendoza;5;2;9;Promoter;2021;2021;Maio;The concept enables a commercially affordable way to manufacture high-quality TCO coated glass for the solar industry .
4815;UK;11/05/2021;Melissa Jackson;5;2;10;Promoter;2021;2021;Maio;Performance in the second half of 2009 exceeded expectations .
4817;US;30/07/2021;Mark Perry;7;3;10;Promoter;2021;2021;Julho;$ES_F. Nice little cup-and-handle shaping up on the 15-minute. End-of-day $SPY $SPX favours a good day for the index. Will we see a gap open
4818;UK;19/10/2021;Kenneth Walton;10;4;10;Promoter;2021;2021;Outubro;a January 11 , 2010 EPHC board of directors has approved an increase in the quarterly dividend from $ 0.03 to $ 0.05 per share .
4819;UK;19/05/2021;Chad Webster;5;2;10;Promoter;2021;2021;Maio;`` The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO .
4821;US;15/08/2021;Corey Miller;8;3;9;Promoter;2021;2021;Agosto;In the third quarter of 2010 , net sales increased by 5.2 % to EUR 205.5 mn , and operating profit by 34.9 % to EUR 23.5 mn .
4822;US;05/02/2021;Justin Smith;2;1;10;Promoter;2021;2021;Fevereiro;bot $AMZN 600 weekly calls here @ 5.93
4824;MEX;06/05/2021;Heather Austin;5;2;10;Promoter;2021;2021;Maio;$BBRY Ready for Take OFF!
4825;UK;16/03/2021;Daniel Ingram;3;1;10;Promoter;2021;2021;Março;Amazon's grocery deal with Morrisons is only the beginning
4827;MEX;02/03/2021;Sonya Melendez;3;1;10;Promoter;2021;2021;Março;Teva: FDA Approves Generic Version of AstraZeneca Heartburn Drug
4832;MEX;16/05/2021;Erica Mitchell;5;2;10;Promoter;2021;2021;Maio;The Lithuanian beer market made up 14.41 million liters in January , a rise of 0.8 percent from the year-earlier figure , the Lithuanian Brewers ' Association reporting citing the results from its members .
4834;MEX;30/08/2021;Patrick Armstrong;8;3;9;Promoter;2021;2021;Agosto;Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .
4839;US;05/09/2021;Larry Walker;9;3;9;Promoter;2021;2021;Setembro;$IACI http://stks.co/tJU Looks good on the weekly chart.
4840;US;12/11/2021;Ashley Hernandez;11;4;9;Promoter;2021;2021;Novembro;Viking Line head Jan Kaarstroem told TT that his company 's ferries were well equipped to handle ice and that all the passengers were safe .
4847;UK;24/02/2021;Jasmine Lucas;2;1;10;Promoter;2021;2021;Fevereiro;Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .
4850;US;10/05/2021;Nichole Walker;5;2;10;Promoter;2021;2021;Maio;AstraZeneca And Daiichi Sankyo To Jointly Commercialise MOVANTIK In The US
4856;UK;26/05/2021;Charles Obrien;5;2;9;Promoter;2021;2021;Maio;With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .
4857;MEX;28/12/2021;Christina Norton;12;4;10;Promoter;2021;2021;Dezembro;The insurer anticipates its share in Nordea 's net profit to be significant .
4858;US;06/07/2021;Debra Hardin;7;3;10;Promoter;2021;2021;Julho;ADP News - Feb 25 , 2009 - Finnish printed circuit board PCB maker Aspocomp Group Oyj HEL : ACG1V said today it swung to a net profit of EUR 300,000 USD 385,000 for 2008 versus a net loss of EUR 65.3 million
4860;UK;06/03/2021;Daniel Wolf;3;1;10;Promoter;2021;2021;Março;Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .
4864;UK;26/03/2021;Michael James;3;1;10;Promoter;2021;2021;Março;CEOs of BPM, UBI meet Italy econ minister as M&A talk heats up
4865;UK;23/09/2021;Douglas Watkins;9;3;10;Promoter;2021;2021;Setembro;Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier .
4867;MEX;29/06/2021;Ethan Krause;6;2;9;Promoter;2021;2021;Junho;`` Our design team has long admired Marimekko 's vivid patterns and colors .
4868;US;02/11/2021;Janice Ramirez;11;4;9;Promoter;2021;2021;Novembro;Its market share widened to 48.51 percent from 48.31 percent a year earlier .
4870;UK;12/05/2021;Lauren Carroll;5;2;10;Promoter;2021;2021;Maio;UPDATE 1-AstraZeneca boosts respiratory unit with $575 mln Takeda deal
4873;US;09/04/2021;David Davis;4;2;10;Promoter;2021;2021;Abril;Do it for me' trend underpins UK sales growth at Kingfisher
4875;MEX;27/11/2021;Alexandra Kelley;11;4;9;Promoter;2021;2021;Novembro;The fund at fair value will increase correspondingly .
4880;UK;06/07/2021;Kimberly Hill;7;3;10;Promoter;2021;2021;Julho;Finnish Suominen Corporation that specialises in wet wipes , nonwovens , and flexible packaging reports net sales of EUR 44.1 mn in the second quarter of 2010 , up from EUR 43.3 mn in the second quarter of 2009 .
4883;MEX;16/04/2021;Justin Brown;4;2;10;Promoter;2021;2021;Abril;This is the first time Finnair has been awarded an agreement with the UK government .
4884;US;07/02/2021;Robert Hunter;2;1;9;Promoter;2021;2021;Fevereiro;expecting  $SPY to close above 205.20 $AAPL
4888;US;13/03/2021;William Robles;3;1;9;Promoter;2021;2021;Março;The company said that paper demand increased in all of its main markets , including of publication papers , and that it increased average paper prices by 4 percent compared with last year .
4891;US;19/03/2021;Ryan Brown;3;1;10;Promoter;2021;2021;Março;`` The trend in the sports and leisure markets was favorable in the first months of the year .
4892;UK;12/11/2021;Sara Nelson;11;4;9;Promoter;2021;2021;Novembro;Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .
4893;MEX;22/07/2021;Michael Wilkinson;7;3;10;Promoter;2021;2021;Julho;Berkshire applies to boost Wells Fargo stake above 10 percent
4895;US;05/07/2021;Daisy Davis;7;3;9;Promoter;2021;2021;Julho;Starbucks' Digital Strategy To Drive Significant Growth With Customer Loyalty https://t.co/9Q7cI79IYO $SBUX
4896;UK;08/05/2021;Eric Wells;5;2;10;Promoter;2021;2021;Maio;The mill has long traditions and holds an established position in the markets .
4897;US;18/02/2021;Gina Kelley;2;1;10;Promoter;2021;2021;Fevereiro;Lots of metal stocks look like a 5-10% run awaits. Long $SSRI,$PAAS and $NEM but most high quality names should go if metal prices cooperate
4898;MEX;28/04/2021;Adam Burnett;4;2;10;Promoter;2021;2021;Abril;$ENDP - we saw a large order in this one last week, someone also accumulating May & Jun 35's Calls today
4901;MEX;08/04/2021;Brent Pineda;4;2;9;Promoter;2021;2021;Abril;Thank you $GOOG (Google Alphabet) and $FB (Facebook) stocks! What a nice reversal.
4902;US;12/03/2021;Yvonne Taylor;3;1;9;Promoter;2021;2021;Março;About Elcoteq Elcoteq SE is a leading electronics manufacturing services ( EMS ) company in the communications technology field .
4903;MEX;14/03/2021;Heather Kelly;3;1;10;Promoter;2021;2021;Março;Lead production , in turn , should increase to 60,000 tonnes through 2009 in what would be a twofold increase from current capacity levels , Zahariev said .
4904;MEX;18/05/2021;Scott Gordon;5;2;9;Promoter;2021;2021;Maio;$TSLA on fire, what is that 6 up days in a row. Someone neeeeds!! in
4906;MEX;27/12/2021;Ruth Sanchez;12;4;10;Promoter;2021;2021;Dezembro;October-December sales were 302 mln eur , or a 25.3 pct increase year on year .
4907;US;14/03/2021;Kelly Martinez;3;1;10;Promoter;2021;2021;Março;Operating profit rose to EUR 27.8 mn from EUR 17.5 mn in 2008 .
4909;UK;09/02/2021;Edward Winters;2;1;10;Promoter;2021;2021;Fevereiro;Britain's FTSE gains, Land Securities up after dividend hike
4910;US;15/02/2021;Alyssa Gonzales;2;1;10;Promoter;2021;2021;Fevereiro;Builder Persimmon hails 6% rise in house sales
4915;MEX;29/07/2021;Amy Chambers;7;3;10;Promoter;2021;2021;Julho;According to Karhinen , OP-Pohjola is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself .
4919;UK;21/06/2021;Diana Hill;6;2;9;Promoter;2021;2021;Junho;"U.K. Stocks Resume Gains to Rally to Record; CRH, Tullow Climb"
4920;MEX;04/01/2021;Ian Watts;1;1;10;Promoter;2021;2021;Janeiro;$FIO won't stay down
4922;US;08/03/2021;Kelly Allen;3;1;10;Promoter;2021;2021;Março;The court found TelecomInvest 's arguments convincing .
4923;US;05/04/2021;Natalie Davis;4;2;10;Promoter;2021;2021;Abril;MD Henning Bahr of Stockmann Gruppen praises the trend , since the chains become stronger and their decision-making processes more clear .
4924;US;20/11/2021;Richard Ellis;11;4;10;Promoter;2021;2021;Novembro;The investments and operational changes enable additional optimisation of the working hours and thereby further cost savings of some 7 % -9 % .
4925;MEX;18/07/2021;Donald Morris;7;3;10;Promoter;2021;2021;Julho;CompaniesHome Retail trims gains but is considered 'in play'
4926;MEX;28/01/2021;Valerie Esparza;1;1;10;Promoter;2021;2021;Janeiro;SINGAPORE ( ICIS ) -- ( 1 ) Kemira and Indian water infrastructure firm ( 2 ) IVRCL have agreed to form a join venture which includes a new inorganic coagulant manufacturing facility in Andhra Pradesh state , India , the Finnish water treatment chemicals maker said on Tuesday .
4927;UK;02/01/2021;Margaret Foley PhD;1;1;10;Promoter;2021;2021;Janeiro;This will bring cost savings of about EUR 3mn a year .
4930;MEX;14/10/2021;Aaron Juarez;10;4;9;Promoter;2021;2021;Outubro;RT @Street_Insider The Steve Jobs Effect? Apple $AAPL First Day iPhone 4S Sales Were Off the Charts http://stks.co/YYe
4933;UK;10/08/2021;Travis Jackson;8;3;10;Promoter;2021;2021;Agosto;$mako hanging in well today. still in a basing pattern. have eyes on it
4934;US;07/06/2021;Lisa Velez;6;2;10;Promoter;2021;2021;Junho;27 January 2011 - Finnish IT solutions provider Affecto Oyj ( HEL : AFE1V ) said today it has won a EUR1 .2 m ( USD1 .6 m ) contract from state-owned Lithuanian Social Insurance Institution ( SODRA ) .
4935;US;09/09/2021;Matthew Hansen;9;3;9;Promoter;2021;2021;Setembro;$CELG back near 104, where it opened and rallied higher last wk. A good place to take a shot https://t.co/zwHThSvFSF
4937;MEX;29/08/2021;Susan Hill;8;3;9;Promoter;2021;2021;Agosto;Net sales rose by 25.5 % year-on-year to EUR59 .6 m , as the number of chargers delivered went up by 41 % to 65.9 million pieces .
4938;US;07/05/2021;Heather Williams;5;2;10;Promoter;2021;2021;Maio;UPDATE 3-Stifel to buy former Lehman brokerage from Barclays
4940;UK;23/04/2021;Jeffery Garza;4;2;9;Promoter;2021;2021;Abril;Greene King's third quarter sales boosted by festive season
4944;MEX;05/08/2021;Ashley Petty;8;3;10;Promoter;2021;2021;Agosto;Piper upgrades Symantec on improving renewal rates and enterprise growth $SYMC
4945;MEX;06/03/2021;Amanda Ortega;3;1;10;Promoter;2021;2021;Março;The Group also has a strong global position in other fishing categories .
4946;MEX;01/02/2021;Christine Small;2;1;9;Promoter;2021;2021;Fevereiro;Ixonos estimates that it will hire 20 specialists in mechanical engineering , electronics design , and R&D for its new unit in Jyvaeskylae by the end of 2009 .
4948;UK;08/06/2021;Duane Pearson;6;2;9;Promoter;2021;2021;Junho;`` This is a win for all OEMs targeting to develop WiMAX products .
4951;US;04/06/2021;Scott Good;6;2;10;Promoter;2021;2021;Junho;MillerCoors Delivers 2.9% Underlying Net Income Growth for 2014
4952;US;04/06/2021;Jordan Martin;6;2;10;Promoter;2021;2021;Junho;Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .
4954;UK;18/06/2021;Jennifer Allen;6;2;10;Promoter;2021;2021;Junho;The new office , located in Shenzhen , will strengthen Vaisala 's already 10-year old presence in China .
4956;MEX;01/03/2021;Zachary Medina;3;1;10;Promoter;2021;2021;Março;However , the total orders received will still be above last year s levels .
4957;MEX;16/10/2021;Karen Frey;10;4;10;Promoter;2021;2021;Outubro;$QCOM The indicator RSI is over 50, which stands at 56.1, an upward movement is expected. https://t.co/yfa9jcUsQa
4959;MEX;26/08/2021;Ryan Durham;8;3;9;Promoter;2021;2021;Agosto;$GOOG resistance turned support?  It
4961;US;16/03/2021;James Parker;3;1;10;Promoter;2021;2021;Março;Metsaliitto , however , narrowed its net loss for the second quarter of 2007 to 5.0 mln euro $ 6.9 mln from 61 mln euro $ 83.7 mln a year ago .
4964;US;13/08/2021;April Martinez;8;3;10;Promoter;2021;2021;Agosto;The acquisition of Boomeranger Boats Oy is in line with the Done Solutions strategy of developing its business through company acquisitions .
4971;US;06/08/2021;Devin Fisher;8;3;10;Promoter;2021;2021;Agosto;28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .
4973;MEX;27/12/2021;Tracy Mccarty;12;4;10;Promoter;2021;2021;Dezembro;$CERN - consolidating above 50 & 200 MA - nice long entry here w stop below 10 MA - targeting $70 area
4974;US;02/01/2021;Frederick Hancock;1;1;10;Promoter;2021;2021;Janeiro;Last month we added to our $GILD position and started a new one in $BWLD We see slow, steady, unspectacular growth going forward near term
4976;MEX;14/05/2021;Anthony Campbell;5;2;10;Promoter;2021;2021;Maio;`` In the newly formed company YIT Stavo the local contact network , expertise and market know how of Euro Stavokonsult will be combined with YIT 's housing concept , '' said Juha Kostiainen , Yit 's Vice President , Corporate Communications and Business Development .
4978;MEX;10/01/2021;Jeremy Wright;1;1;10;Promoter;2021;2021;Janeiro;Friends Life lifts profits 38% and hikes divi ahead of proposed Aviva takeover
4979;US;23/12/2021;Shari Martin PhD;12;4;10;Promoter;2021;2021;Dezembro;Daily Mail parent company in talks with potential partners about joint bid for Yahoo's internet assets: https://t.co/mK7MEMtADT $YHOO
4980;UK;30/06/2021;Luis Hunter;6;2;10;Promoter;2021;2021;Junho;HELSINKI AFX - KCI Konecranes said it has won an order for four hot metal ladle cranes from Indian steel producer Bhushan Steel and Strips Ltd. .
4981;UK;04/11/2021;James Baldwin;11;4;10;Promoter;2021;2021;Novembro;
4983;MEX;10/01/2021;Michael Paul;1;1;9;Promoter;2021;2021;Janeiro;
4985;MEX;24/07/2021;Derrick Simpson;7;3;10;Promoter;2021;2021;Julho;
4988;UK;27/01/2021;Valerie Mack;1;1;10;Promoter;2021;2021;Janeiro;
4990;UK;20/07/2021;Nathan Myers;7;3;10;Promoter;2021;2021;Julho;
4991;MEX;31/03/2021;Douglas Smith;3;1;9;Promoter;2021;2021;Março;
4992;UK;26/12/2021;Anne Cooper;12;4;10;Promoter;2021;2021;Dezembro;
4993;US;23/02/2021;Rebecca Gordon;2;1;10;Promoter;2021;2021;Fevereiro;
4995;MEX;05/11/2021;Amber Calderon;11;4;10;Promoter;2021;2021;Novembro;
4998;UK;18/06/2021;William Kennedy;6;2;10;Promoter;2021;2021;Junho;
5002;UK;07/03/2021;Maria Beck;3;1;10;Promoter;2021;2021;Março;
5003;UK;25/11/2021;Bryan Oliver;11;4;10;Promoter;2021;2021;Novembro;
5005;UK;25/12/2021;Christian Alvarado;12;4;10;Promoter;2021;2021;Dezembro;
5008;US;06/11/2021;James Kim;11;4;10;Promoter;2021;2021;Novembro;
5009;MEX;30/07/2021;Rebecca Williams;7;3;9;Promoter;2021;2021;Julho;
5010;US;14/03/2021;Anne Fernandez;3;1;10;Promoter;2021;2021;Março;
5011;UK;04/01/2021;Henry Davis;1;1;9;Promoter;2021;2021;Janeiro;
5012;MEX;16/07/2021;Robert Jones;7;3;9;Promoter;2021;2021;Julho;
5015;US;16/08/2021;Richard Bauer;8;3;10;Promoter;2021;2021;Agosto;
5016;MEX;15/10/2021;Brian Pace;10;4;9;Promoter;2021;2021;Outubro;
5017;MEX;06/05/2021;Mrs. Jennifer Stevens;5;2;10;Promoter;2021;2021;Maio;
5018;UK;24/09/2021;Lisa Hudson;9;3;9;Promoter;2021;2021;Setembro;
5019;MEX;22/08/2021;Billy Burton;8;3;9;Promoter;2021;2021;Agosto;
5022;MEX;06/07/2021;Janet Mccullough;7;3;9;Promoter;2021;2021;Julho;
5025;US;14/07/2021;Kayla Pierce;7;3;10;Promoter;2021;2021;Julho;
5026;MEX;08/05/2021;Theodore Baker;5;2;9;Promoter;2021;2021;Maio;
5027;MEX;09/08/2021;Raymond Anderson;8;3;10;Promoter;2021;2021;Agosto;
5030;US;24/11/2021;Amber Eaton;11;4;10;Promoter;2021;2021;Novembro;
5031;US;31/10/2021;Tim Peterson;10;4;10;Promoter;2021;2021;Outubro;
5033;US;09/01/2021;Christopher Garcia;1;1;10;Promoter;2021;2021;Janeiro;
5034;MEX;28/09/2021;Christopher Wilkins;9;3;10;Promoter;2021;2021;Setembro;
5036;MEX;20/01/2021;Charles Pitts;1;1;9;Promoter;2021;2021;Janeiro;
5037;UK;07/09/2021;Eric Kemp;9;3;10;Promoter;2021;2021;Setembro;
5038;UK;18/10/2021;Tiffany Kerr;10;4;9;Promoter;2021;2021;Outubro;
5039;MEX;14/11/2021;Christopher Dennis;11;4;10;Promoter;2021;2021;Novembro;
5048;MEX;28/08/2021;Lisa Holmes;8;3;10;Promoter;2021;2021;Agosto;
5049;US;01/07/2021;Alex Rivera;7;3;9;Promoter;2021;2021;Julho;
5051;UK;19/11/2021;Sarah Burton;11;4;10;Promoter;2021;2021;Novembro;
5052;UK;29/12/2021;Derek Smith;12;4;9;Promoter;2021;2021;Dezembro;
5055;MEX;06/06/2021;Kerri Smith;6;2;10;Promoter;2021;2021;Junho;
5056;MEX;04/04/2021;Kylie Gonzalez;4;2;10;Promoter;2021;2021;Abril;
5058;US;16/08/2021;Jill Zavala;8;3;10;Promoter;2021;2021;Agosto;
5060;UK;18/03/2021;Felicia Salazar;3;1;10;Promoter;2021;2021;Março;
5061;UK;09/11/2021;Chelsea Kramer;11;4;10;Promoter;2021;2021;Novembro;
5063;UK;26/06/2021;Courtney Garcia;6;2;10;Promoter;2021;2021;Junho;
5067;MEX;02/05/2021;Kimberly Sawyer;5;2;9;Promoter;2021;2021;Maio;
5069;US;15/10/2021;Jessica Castaneda;10;4;10;Promoter;2021;2021;Outubro;
5070;MEX;27/04/2021;Kathleen Holmes;4;2;9;Promoter;2021;2021;Abril;
5072;UK;30/04/2021;Bobby Boyd;4;2;9;Promoter;2021;2021;Abril;
5074;UK;08/02/2021;Anthony Benson;2;1;9;Promoter;2021;2021;Fevereiro;
5075;US;04/09/2021;Emily Mccullough;9;3;10;Promoter;2021;2021;Setembro;
5076;UK;16/04/2021;Brenda Brooks;4;2;10;Promoter;2021;2021;Abril;
5077;MEX;15/12/2021;Gabriela Watkins;12;4;10;Promoter;2021;2021;Dezembro;
5078;US;23/11/2021;Anne Hicks;11;4;9;Promoter;2021;2021;Novembro;
5079;UK;07/11/2021;Christopher Walters;11;4;10;Promoter;2021;2021;Novembro;
5080;US;30/04/2021;Laura Good;4;2;9;Promoter;2021;2021;Abril;
5084;UK;28/06/2021;Samantha Patrick;6;2;10;Promoter;2021;2021;Junho;
5087;MEX;23/10/2021;David Mcmahon;10;4;10;Promoter;2021;2021;Outubro;
5088;US;12/05/2021;Sandra Perez;5;2;10;Promoter;2021;2021;Maio;
5090;UK;28/03/2021;John Huffman;3;1;9;Promoter;2021;2021;Março;
5091;US;22/05/2021;Joshua White;5;2;10;Promoter;2021;2021;Maio;
5092;MEX;19/07/2021;Edwin Wilson;7;3;10;Promoter;2021;2021;Julho;
5093;MEX;14/12/2021;Douglas Johnston;12;4;10;Promoter;2021;2021;Dezembro;
5094;MEX;01/12/2021;Craig Mitchell;12;4;10;Promoter;2021;2021;Dezembro;
5097;UK;10/07/2021;Mike Bryan;7;3;10;Promoter;2021;2021;Julho;
5099;US;13/03/2021;William Jensen;3;1;10;Promoter;2021;2021;Março;
5103;MEX;11/02/2021;Jason Lyons;2;1;10;Promoter;2021;2021;Fevereiro;
5104;MEX;17/10/2021;Mr. James Yoder Jr.;10;4;10;Promoter;2021;2021;Outubro;
5105;MEX;11/02/2021;David Johnson;2;1;10;Promoter;2021;2021;Fevereiro;
5109;US;30/12/2021;Jeremy Anderson;12;4;10;Promoter;2021;2021;Dezembro;
5110;MEX;26/09/2021;David Sosa;9;3;10;Promoter;2021;2021;Setembro;
5113;UK;23/09/2021;Victoria Rodriguez;9;3;10;Promoter;2021;2021;Setembro;
5114;MEX;22/02/2021;Russell Ingram;2;1;9;Promoter;2021;2021;Fevereiro;
5116;MEX;17/09/2021;Vincent Williams;9;3;10;Promoter;2021;2021;Setembro;
5119;UK;07/10/2021;Tara Adams;10;4;10;Promoter;2021;2021;Outubro;
5121;UK;19/11/2021;Billy King;11;4;10;Promoter;2021;2021;Novembro;
5122;UK;06/08/2021;Tyler Hansen;8;3;9;Promoter;2021;2021;Agosto;
5125;US;06/07/2021;Heidi Henderson;7;3;9;Promoter;2021;2021;Julho;
5126;US;06/10/2021;Ashley Peterson;10;4;9;Promoter;2021;2021;Outubro;
5128;UK;12/01/2021;Denise Jefferson;1;1;10;Promoter;2021;2021;Janeiro;
